,Date,State,Natural Gas Consumption (MMcf)
5049,Oct-12,Pennsylvania,10278.999
5050,Nov-12,Pennsylvania,26152.709
5051,Dec-12,Pennsylvania,31185.19
5052,Jan-13,Pennsylvania,41758.449
5053,Feb-13,Pennsylvania,39594.016
5054,Mar-13,Pennsylvania,35141.072
5055,Apr-13,Pennsylvania,16951.701
5056,May-13,Pennsylvania,8224.44
5057,Jun-13,Pennsylvania,4991.372
5058,Jul-13,Pennsylvania,4018.169
5059,Aug-13,Pennsylvania,4058.882
5060,Sep-13,Pennsylvania,4689.006
5061,Oct-13,Pennsylvania,9446.836
5062,Nov-13,Pennsylvania,24510.023
5063,Dec-13,Pennsylvania,38476.541
5064,Jan-14,Pennsylvania,53292.377
5065,Feb-14,Pennsylvania,45670.765
5066,Mar-14,Pennsylvania,39580.964
5067,Apr-14,Pennsylvania,17444.149
5068,May-14,Pennsylvania,8706.743
5069,Jun-14,Pennsylvania,5014.012
5070,Jul-14,Pennsylvania,4150.207
5071,Aug-14,Pennsylvania,4251.408
5072,Sep-14,Pennsylvania,4769.936
5073,Oct-14,Pennsylvania,9532.26
5074,Nov-14,Pennsylvania,25073.907
5075,Dec-14,Pennsylvania,37329.526
5076,Jan-15,Pennsylvania,48402.805
5077,Feb-15,Pennsylvania,51857.016
5078,Mar-15,Pennsylvania,37965.403
5079,Apr-15,Pennsylvania,17158.584
5080,May-15,Pennsylvania,7625.655
5081,Jun-15,Pennsylvania,5380.356
5082,Jul-15,Pennsylvania,4148.498
5083,Aug-15,Pennsylvania,4062.661
5084,Sep-15,Pennsylvania,4796.977
5085,Oct-15,Pennsylvania,11557.216
5086,Nov-15,Pennsylvania,18221.922
5087,Dec-15,Pennsylvania,24491.774
5088,Jan-16,Pennsylvania,44427.793
5089,Feb-16,Pennsylvania,37255.519
5090,Mar-16,Pennsylvania,22481.51
5091,Apr-16,Pennsylvania,16928.396
5092,May-16,Pennsylvania,9401.317
5093,Jun-16,Pennsylvania,5190.601
5094,Jul-16,Pennsylvania,4155.647
5095,Aug-16,Pennsylvania,3942.751
5096,Sep-16,Pennsylvania,4166.755
5097,Oct-16,Pennsylvania,8820.332
5098,Nov-16,Pennsylvania,20029.715
5099,Dec-16,Pennsylvania,38711.457
5100,Jan-17,Pennsylvania,39962.21
5101,Feb-17,Pennsylvania,30972.026
5102,Mar-17,Pennsylvania,33764.884
5103,Apr-17,Pennsylvania,13739.46
5104,May-17,Pennsylvania,9494.934
5105,Jun-17,Pennsylvania,5099.427
5106,Jul-17,Pennsylvania,4195.687
5107,Aug-17,Pennsylvania,3878.107
5108,Sep-17,Pennsylvania,4600.805
5109,Oct-17,Pennsylvania,7874.97
5110,Nov-17,Pennsylvania,22852.323
5111,Dec-17,Pennsylvania,42298.892
5112,Jan-18,Pennsylvania,52278.882
5113,Feb-18,Pennsylvania,33224.057
5114,Mar-18,Pennsylvania,38763.364
5115,Apr-18,Pennsylvania,23113.261
5116,May-18,Pennsylvania,6647.939
5117,Jun-18,Pennsylvania,4538.476
5118,Jul-18,Pennsylvania,4166.211
5119,Aug-18,Pennsylvania,4119.686
5120,Sep-18,Pennsylvania,4390.385
5121,Oct-18,Pennsylvania,12758.88
5122,Nov-18,Pennsylvania,30817.609
5123,Dec-18,Pennsylvania,37903.194
5124,Jan-19,Pennsylvania,50391.483
5125,Feb-19,Pennsylvania,40217.658
5126,Mar-19,Pennsylvania,35444.411
5127,Apr-19,Pennsylvania,14431.743
5128,May-19,Pennsylvania,8448.172
5129,Jun-19,Pennsylvania,4855.038
5130,Jul-19,Pennsylvania,4013.051
5131,Aug-19,Pennsylvania,3930.537
5132,Sep-19,Pennsylvania,4201.96
5133,Oct-19,Pennsylvania,7969.913
5134,Nov-19,Pennsylvania,23738.075
5135,Dec-19,Pennsylvania,38988.731
5136,Jan-20,Pennsylvania,39637.064
5137,Feb-20,Pennsylvania,35859.208
5138,Mar-20,Pennsylvania,25256.857
5139,Apr-20,Pennsylvania,19820.274
5140,May-20,Pennsylvania,12796.664
5141,Jun-20,Pennsylvania,5656.234
5142,Jul-20,Pennsylvania,3758.743
5143,Aug-20,Pennsylvania,3933.216
5144,Sep-20,Pennsylvania,4533.658
5145,Oct-20,Pennsylvania,9673.335
5146,Nov-20,Pennsylvania,18946.564
5147,Dec-20,Pennsylvania,38218.935
5148,Jan-10,Rhode Island,3138.183
5149,Feb-10,Rhode Island,2824.369
5150,Mar-10,Rhode Island,1898.763
5151,Apr-10,Rhode Island,856.695
5152,May-10,Rhode Island,633.284
5153,Jun-10,Rhode Island,416.565
5154,Jul-10,Rhode Island,331.511
5155,Aug-10,Rhode Island,467.495
5156,Sep-10,Rhode Island,395.852
5157,Oct-10,Rhode Island,834.703
5158,Nov-10,Rhode Island,1779.665
5159,Dec-10,Rhode Island,3365.071
5160,Jan-11,Rhode Island,3638.436
5161,Feb-11,Rhode Island,2861.219
5162,Mar-11,Rhode Island,2330.132
5163,Apr-11,Rhode Island,1186.715
5164,May-11,Rhode Island,690.296
5165,Jun-11,Rhode Island,308.301
5166,Jul-11,Rhode Island,377.237
5167,Aug-11,Rhode Island,417.865
5168,Sep-11,Rhode Island,404.86
5169,Oct-11,Rhode Island,840.055
5170,Nov-11,Rhode Island,1325.642
5171,Dec-11,Rhode Island,2482.812
5172,Jan-12,Rhode Island,3184.338
5173,Feb-12,Rhode Island,2311.999
5174,Mar-12,Rhode Island,1771.629
5175,Apr-12,Rhode Island,1011.594
5176,May-12,Rhode Island,613.384
5177,Jun-12,Rhode Island,541.536
5178,Jul-12,Rhode Island,433.291
5179,Aug-12,Rhode Island,410.649
5180,Sep-12,Rhode Island,398.458
5181,Oct-12,Rhode Island,830.21
5182,Nov-12,Rhode Island,2052.223
5183,Dec-12,Rhode Island,2324.091
5184,Jan-13,Rhode Island,3407.253
5185,Feb-13,Rhode Island,2951.457
5186,Mar-13,Rhode Island,1840.515
5187,Apr-13,Rhode Island,1120.522
5188,May-13,Rhode Island,750.188
5189,Jun-13,Rhode Island,480.544
5190,Jul-13,Rhode Island,374.712
5191,Aug-13,Rhode Island,401.689
5192,Sep-13,Rhode Island,517.355
5193,Oct-13,Rhode Island,962.533
5194,Nov-13,Rhode Island,2335.961
5195,Dec-13,Rhode Island,3078.247
5196,Jan-14,Rhode Island,3663.585
5197,Feb-14,Rhode Island,3047.014
5198,Mar-14,Rhode Island,2945.502
5199,Apr-14,Rhode Island,2331.69
5200,May-14,Rhode Island,666.888
5201,Jun-14,Rhode Island,582.792
5202,Jul-14,Rhode Island,427.196
5203,Aug-14,Rhode Island,395.421
5204,Sep-14,Rhode Island,473.063
5205,Oct-14,Rhode Island,498.79
5206,Nov-14,Rhode Island,2030.459
5207,Dec-14,Rhode Island,2661.842
5208,Jan-15,Rhode Island,4210.609
5209,Feb-15,Rhode Island,4154.078
5210,Mar-15,Rhode Island,3296.428
5211,Apr-15,Rhode Island,1425.925
5212,May-15,Rhode Island,577.056
5213,Jun-15,Rhode Island,498.15
5214,Jul-15,Rhode Island,436.927
5215,Aug-15,Rhode Island,403.503
5216,Sep-15,Rhode Island,391.425
5217,Oct-15,Rhode Island,1063.483
5218,Nov-15,Rhode Island,1632.162
5219,Dec-15,Rhode Island,1952.461
5220,Jan-16,Rhode Island,3319.555
5221,Feb-16,Rhode Island,2790.636
5222,Mar-16,Rhode Island,1934.689
5223,Apr-16,Rhode Island,1497.703
5224,May-16,Rhode Island,745.658
5225,Jun-16,Rhode Island,325.086
5226,Jul-16,Rhode Island,267.878
5227,Aug-16,Rhode Island,235.624
5228,Sep-16,Rhode Island,359.659
5229,Oct-16,Rhode Island,906.123
5230,Nov-16,Rhode Island,1752.973
5231,Dec-16,Rhode Island,3064.107
5232,Jan-17,Rhode Island,2960.728
5233,Feb-17,Rhode Island,2513.012
5234,Mar-17,Rhode Island,3125.702
5235,Apr-17,Rhode Island,1191.626
5236,May-17,Rhode Island,798.23
5237,Jun-17,Rhode Island,461.76
5238,Jul-17,Rhode Island,413.567
5239,Aug-17,Rhode Island,406.858
5240,Sep-17,Rhode Island,386.008
5241,Oct-17,Rhode Island,628.452
5242,Nov-17,Rhode Island,2050.869
5243,Dec-17,Rhode Island,3484.658
5244,Jan-18,Rhode Island,4130.117
5245,Feb-18,Rhode Island,2521.012
5246,Mar-18,Rhode Island,3031.208
5247,Apr-18,Rhode Island,1956.432
5248,May-18,Rhode Island,475.964
5249,Jun-18,Rhode Island,428.024
5250,Jul-18,Rhode Island,385.602
5251,Aug-18,Rhode Island,393.267
5252,Sep-18,Rhode Island,377.118
5253,Oct-18,Rhode Island,1277.987
5254,Nov-18,Rhode Island,2455.64
5255,Dec-18,Rhode Island,3090.497
5256,Jan-19,Rhode Island,3781.355
5257,Feb-19,Rhode Island,3061.446
5258,Mar-19,Rhode Island,2783.09
5259,Apr-19,Rhode Island,1374.401
5260,May-19,Rhode Island,859.539
5261,Jun-19,Rhode Island,443.949
5262,Jul-19,Rhode Island,342.416
5263,Aug-19,Rhode Island,360.264
5264,Sep-19,Rhode Island,423.39
5265,Oct-19,Rhode Island,933.017
5266,Nov-19,Rhode Island,2399.14
5267,Dec-19,Rhode Island,3129.513
5268,Jan-20,Rhode Island,3118.79
5269,Feb-20,Rhode Island,2775.248
5270,Mar-20,Rhode Island,2202.071
5271,Apr-20,Rhode Island,1824.49
5272,May-20,Rhode Island,871.374
5273,Jun-20,Rhode Island,431.467
5274,Jul-20,Rhode Island,424.276
5275,Aug-20,Rhode Island,424.45
5276,Sep-20,Rhode Island,452.931
5277,Oct-20,Rhode Island,535.227
5278,Nov-20,Rhode Island,1727.541
5279,Dec-20,Rhode Island,3112.351
5280,Jan-10,South Carolina,7527.78
5281,Feb-10,South Carolina,6116.157
5282,Mar-10,South Carolina,3938.784
5283,Apr-10,South Carolina,1148.749
5284,May-10,South Carolina,533.072
5285,Jun-10,South Carolina,487.207
5286,Jul-10,South Carolina,481.017
5287,Aug-10,South Carolina,424.269
5288,Sep-10,South Carolina,498.012
5289,Oct-10,South Carolina,751.957
5290,Nov-10,South Carolina,2762.028
5291,Dec-10,South Carolina,7761.02
5292,Jan-11,South Carolina,7938.295
5293,Feb-11,South Carolina,4300.806
5294,Mar-11,South Carolina,2810.3
5295,Apr-11,South Carolina,1280.799
5296,May-11,South Carolina,690.669
5297,Jun-11,South Carolina,419.842
5298,Jul-11,South Carolina,459.015
5299,Aug-11,South Carolina,456.722
5300,Sep-11,South Carolina,479.557
5301,Oct-11,South Carolina,1090.989
5302,Nov-11,South Carolina,2873.008
5303,Dec-11,South Carolina,4050.929
5304,Jan-12,South Carolina,5088.23
5305,Feb-12,South Carolina,3920.583
5306,Mar-12,South Carolina,1753.391
5307,Apr-12,South Carolina,836.095
5308,May-12,South Carolina,652.525
5309,Jun-12,South Carolina,484.212
5310,Jul-12,South Carolina,430.624
5311,Aug-12,South Carolina,499.846
5312,Sep-12,South Carolina,461.586
5313,Oct-12,South Carolina,999.663
5314,Nov-12,South Carolina,3601.588
5315,Dec-12,South Carolina,4105.461
5316,Jan-13,South Carolina,5003.371
5317,Feb-13,South Carolina,5216.216
5318,Mar-13,South Carolina,4750.717
5319,Apr-13,South Carolina,1586.128
5320,May-13,South Carolina,824.307
5321,Jun-13,South Carolina,497.384
5322,Jul-13,South Carolina,439.733
5323,Aug-13,South Carolina,486.71
5324,Sep-13,South Carolina,471.612
5325,Oct-13,South Carolina,814.927
5326,Nov-13,South Carolina,3650.569
5327,Dec-13,South Carolina,4900.794
5328,Jan-14,South Carolina,8095.858
5329,Feb-14,South Carolina,4994.866
5330,Mar-14,South Carolina,4487.175
5331,Apr-14,South Carolina,1580.466
5332,May-14,South Carolina,675.679
5333,Jun-14,South Carolina,471.536
5334,Jul-14,South Carolina,453.412
5335,Aug-14,South Carolina,476.277
5336,Sep-14,South Carolina,489.623
5337,Oct-14,South Carolina,835.981
5338,Nov-14,South Carolina,4224.108
5339,Dec-14,South Carolina,5118.771
5340,Jan-15,South Carolina,7181.674
5341,Feb-15,South Carolina,7322.516
5342,Mar-15,South Carolina,3298.774
5343,Apr-15,South Carolina,1104.469
5344,May-15,South Carolina,712.366
5345,Jun-15,South Carolina,514.484
5346,Jul-15,South Carolina,520.24
5347,Aug-15,South Carolina,531.301
5348,Sep-15,South Carolina,568.598
5349,Oct-15,South Carolina,1069.802
5350,Nov-15,South Carolina,2460.869
5351,Dec-15,South Carolina,3129.181
5352,Jan-16,South Carolina,6866.156
5353,Feb-16,South Carolina,5686.103
5354,Mar-16,South Carolina,2281.595
5355,Apr-16,South Carolina,1341.555
5356,May-16,South Carolina,719.452
5357,Jun-16,South Carolina,499.132
5358,Jul-16,South Carolina,447.371
5359,Aug-16,South Carolina,484.365
5360,Sep-16,South Carolina,501.641
5361,Oct-16,South Carolina,729.709
5362,Nov-16,South Carolina,2620.476
5363,Dec-16,South Carolina,5384.341
5364,Jan-17,South Carolina,4969.67
5365,Feb-17,South Carolina,3032.417
5366,Mar-17,South Carolina,3395.169
5367,Apr-17,South Carolina,1224.443
5368,May-17,South Carolina,682.948
5369,Jun-17,South Carolina,547.348
5370,Jul-17,South Carolina,580.925
5371,Aug-17,South Carolina,501.481
5372,Sep-17,South Carolina,562.542
5373,Oct-17,South Carolina,867.856
5374,Nov-17,South Carolina,3094.974
5375,Dec-17,South Carolina,6078.292
5376,Jan-18,South Carolina,8890.515
5377,Feb-18,South Carolina,3316.317
5378,Mar-18,South Carolina,3976.633
5379,Apr-18,South Carolina,1950.373
5380,May-18,South Carolina,735.228
5381,Jun-18,South Carolina,509.006
5382,Jul-18,South Carolina,481.155
5383,Aug-18,South Carolina,503.082
5384,Sep-18,South Carolina,493.937
5385,Oct-18,South Carolina,929.235
5386,Nov-18,South Carolina,4122.521
5387,Dec-18,South Carolina,6086.064
5388,Jan-19,South Carolina,6470.653
5389,Feb-19,South Carolina,4302.171
5390,Mar-19,South Carolina,3680.229
5391,Apr-19,South Carolina,1668.072
5392,May-19,South Carolina,583.761
5393,Jun-19,South Carolina,543.92
5394,Jul-19,South Carolina,505.355
5395,Aug-19,South Carolina,490.802
5396,Sep-19,South Carolina,535.681
5397,Oct-19,South Carolina,718.558
5398,Nov-19,South Carolina,3863.131
5399,Dec-19,South Carolina,5508.732
5400,Jan-20,South Carolina,5835.224
5401,Feb-20,South Carolina,5216.776
5402,Mar-20,South Carolina,2683.968
5403,Apr-20,South Carolina,1405.355
5404,May-20,South Carolina,1142.416
5405,Jun-20,South Carolina,689.652
5406,Jul-20,South Carolina,521.934
5407,Aug-20,South Carolina,480.916
5408,Sep-20,South Carolina,627.66
5409,Oct-20,South Carolina,903.947
5410,Nov-20,South Carolina,2230.589
5411,Dec-20,South Carolina,6566.979
5412,Jan-10,South Dakota,2612.436
5413,Feb-10,South Dakota,2119.262
5414,Mar-10,South Dakota,1499.412
5415,Apr-10,South Dakota,820.592
5416,May-10,South Dakota,628.359
5417,Jun-10,South Dakota,260.036
5418,Jul-10,South Dakota,210.093
5419,Aug-10,South Dakota,195.561
5420,Sep-10,South Dakota,273.583
5421,Oct-10,South Dakota,516.417
5422,Nov-10,South Dakota,1371.599
5423,Dec-10,South Dakota,2307.889
5424,Jan-11,South Dakota,2628.329
5425,Feb-11,South Dakota,2076.056
5426,Mar-11,South Dakota,1778.527
5427,Apr-11,South Dakota,1053.935
5428,May-11,South Dakota,540.213
5429,Jun-11,South Dakota,278.194
5430,Jul-11,South Dakota,216.017
5431,Aug-11,South Dakota,227.221
5432,Sep-11,South Dakota,286.91
5433,Oct-11,South Dakota,654.163
5434,Nov-11,South Dakota,1330.361
5435,Dec-11,South Dakota,1891.562
5436,Jan-12,South Dakota,2004.566
5437,Feb-12,South Dakota,1775.351
5438,Mar-12,South Dakota,859.888
5439,Apr-12,South Dakota,643.465
5440,May-12,South Dakota,430.265
5441,Jun-12,South Dakota,243.696
5442,Jul-12,South Dakota,181.228
5443,Aug-12,South Dakota,229.858
5444,Sep-12,South Dakota,263.719
5445,Oct-12,South Dakota,772.119
5446,Nov-12,South Dakota,1343.227
5447,Dec-12,South Dakota,1994.923
5448,Jan-13,South Dakota,2442.395
5449,Feb-13,South Dakota,1948.38
5450,Mar-13,South Dakota,1849.362
5451,Apr-13,South Dakota,1272.386
5452,May-13,South Dakota,545.736
5453,Jun-13,South Dakota,265.344
5454,Jul-13,South Dakota,230.103
5455,Aug-13,South Dakota,220.989
5456,Sep-13,South Dakota,244.606
5457,Oct-13,South Dakota,834.478
5458,Nov-13,South Dakota,1428.745
5459,Dec-13,South Dakota,2637.376
5460,Jan-14,South Dakota,2722.342
5461,Feb-14,South Dakota,2413.957
5462,Mar-14,South Dakota,1862.167
5463,Apr-14,South Dakota,1001.046
5464,May-14,South Dakota,544.924
5465,Jun-14,South Dakota,285.956
5466,Jul-14,South Dakota,192.926
5467,Aug-14,South Dakota,219.925
5468,Sep-14,South Dakota,329.793
5469,Oct-14,South Dakota,718.022
5470,Nov-14,South Dakota,1724.264
5471,Dec-14,South Dakota,2197.305
5472,Jan-15,South Dakota,2357.202
5473,Feb-15,South Dakota,2161.526
5474,Mar-15,South Dakota,1358.022
5475,Apr-15,South Dakota,782.548
5476,May-15,South Dakota,508.18
5477,Jun-15,South Dakota,278.108
5478,Jul-15,South Dakota,189.995
5479,Aug-15,South Dakota,219.271
5480,Sep-15,South Dakota,228.24
5481,Oct-15,South Dakota,478.155
5482,Nov-15,South Dakota,1173.8
5483,Dec-15,South Dakota,2015.819
5484,Jan-16,South Dakota,2288.995
5485,Feb-16,South Dakota,1765.757
5486,Mar-16,South Dakota,1303.007
5487,Apr-16,South Dakota,972.666
5488,May-16,South Dakota,522.786
5489,Jun-16,South Dakota,229.972
5490,Jul-16,South Dakota,195.761
5491,Aug-16,South Dakota,209.243
5492,Sep-16,South Dakota,239.447
5493,Oct-16,South Dakota,520.287
5494,Nov-16,South Dakota,901.355
5495,Dec-16,South Dakota,2513.412
5496,Jan-17,South Dakota,2485.78
5497,Feb-17,South Dakota,1667.67
5498,Mar-17,South Dakota,1538.663
5499,Apr-17,South Dakota,905.093
5500,May-17,South Dakota,481.67
5501,Jun-17,South Dakota,264.767
5502,Jul-17,South Dakota,195.474
5503,Aug-17,South Dakota,220.95
5504,Sep-17,South Dakota,243.781
5505,Oct-17,South Dakota,683.68
5506,Nov-17,South Dakota,1282.002
5507,Dec-17,South Dakota,2176.395
5508,Jan-18,South Dakota,2603.688
5509,Feb-18,South Dakota,2300.094
5510,Mar-18,South Dakota,1813.689
5511,Apr-18,South Dakota,1443.729
5512,May-18,South Dakota,629.904
5513,Jun-18,South Dakota,251.577
5514,Jul-18,South Dakota,209.592
5515,Aug-18,South Dakota,196.274
5516,Sep-18,South Dakota,214.673
5517,Oct-18,South Dakota,933.654
5518,Nov-18,South Dakota,1534.063
5519,Dec-18,South Dakota,2148.695
5520,Jan-19,South Dakota,2657.203
5521,Feb-19,South Dakota,2763.224
5522,Mar-19,South Dakota,2105.105
5523,Apr-19,South Dakota,1144.229
5524,May-19,South Dakota,734.148
5525,Jun-19,South Dakota,282.993
5526,Jul-19,South Dakota,243.518
5527,Aug-19,South Dakota,214.071
5528,Sep-19,South Dakota,219.62
5529,Oct-19,South Dakota,765.425
5530,Nov-19,South Dakota,1703.37
5531,Dec-19,South Dakota,1975.894
5532,Jan-20,South Dakota,2566.981
5533,Feb-20,South Dakota,2142.232
5534,Mar-20,South Dakota,1521.383
5535,Apr-20,South Dakota,1224.978
5536,May-20,South Dakota,543.205
5537,Jun-20,South Dakota,288.56
5538,Jul-20,South Dakota,209.65
5539,Aug-20,South Dakota,207.702
5540,Sep-20,South Dakota,270.322
5541,Oct-20,South Dakota,639.83
5542,Nov-20,South Dakota,1233.786
5543,Dec-20,South Dakota,2075.598
5544,Jan-10,Tennessee,16696.546
5545,Feb-10,Tennessee,14701.146
5546,Mar-10,Tennessee,11128.224
5547,Apr-10,Tennessee,4021.999
5548,May-10,Tennessee,1467.956
5549,Jun-10,Tennessee,1205.801
5550,Jul-10,Tennessee,1036.427
5551,Aug-10,Tennessee,956.03
5552,Sep-10,Tennessee,1043.415
5553,Oct-10,Tennessee,1741.632
5554,Nov-10,Tennessee,5688.172
5555,Dec-10,Tennessee,14628.809
5556,Jan-11,Tennessee,17826.001
5557,Feb-11,Tennessee,11229.236
5558,Mar-11,Tennessee,7676.002
5559,Apr-11,Tennessee,3857.756
5560,May-11,Tennessee,1944.405
5561,Jun-11,Tennessee,1205.385
5562,Jul-11,Tennessee,991.724
5563,Aug-11,Tennessee,1003.676
5564,Sep-11,Tennessee,1148.165
5565,Oct-11,Tennessee,2632.738
5566,Nov-11,Tennessee,6406.621
5567,Dec-11,Tennessee,11268.573
5568,Jan-12,Tennessee,11921.963
5569,Feb-12,Tennessee,9667.692
5570,Mar-12,Tennessee,3986.434
5571,Apr-12,Tennessee,2148.529
5572,May-12,Tennessee,1431.023
5573,Jun-12,Tennessee,1078.937
5574,Jul-12,Tennessee,974.807
5575,Aug-12,Tennessee,1019.317
5576,Sep-12,Tennessee,1146.444
5577,Oct-12,Tennessee,2727.945
5578,Nov-12,Tennessee,7743.665
5579,Dec-12,Tennessee,9962.842
5580,Jan-13,Tennessee,13889.355
5581,Feb-13,Tennessee,11718.991
5582,Mar-13,Tennessee,11084.955
5583,Apr-13,Tennessee,4774.179
5584,May-13,Tennessee,2393.774
5585,Jun-13,Tennessee,1258.766
5586,Jul-13,Tennessee,1107.022
5587,Aug-13,Tennessee,1115.247
5588,Sep-13,Tennessee,1117.318
5589,Oct-13,Tennessee,2092.148
5590,Nov-13,Tennessee,6931.475
5591,Dec-13,Tennessee,13758.164
5592,Jan-14,Tennessee,19749.442
5593,Feb-14,Tennessee,14672.561
5594,Mar-14,Tennessee,10222.086
5595,Apr-14,Tennessee,4088.333
5596,May-14,Tennessee,1867.907
5597,Jun-14,Tennessee,1190.631
5598,Jul-14,Tennessee,1152.302
5599,Aug-14,Tennessee,1162.637
5600,Sep-14,Tennessee,1239.454
5601,Oct-14,Tennessee,2307.963
5602,Nov-14,Tennessee,8372.077
5603,Dec-14,Tennessee,12369.277
5604,Jan-15,Tennessee,16603.842
5605,Feb-15,Tennessee,18021.525
5606,Mar-15,Tennessee,9121.849
5607,Apr-15,Tennessee,3087.847
5608,May-15,Tennessee,1606.039
5609,Jun-15,Tennessee,1201.611
5610,Jul-15,Tennessee,1033.462
5611,Aug-15,Tennessee,994.866
5612,Sep-15,Tennessee,1154.747
5613,Oct-15,Tennessee,1967.442
5614,Nov-15,Tennessee,4810.993
5615,Dec-15,Tennessee,7707.952
5616,Jan-16,Tennessee,15073.022
5617,Feb-16,Tennessee,11340.595
5618,Mar-16,Tennessee,5466.291
5619,Apr-16,Tennessee,3107.127
5620,May-16,Tennessee,1626.576
5621,Jun-16,Tennessee,1157.287
5622,Jul-16,Tennessee,1003.784
5623,Aug-16,Tennessee,926.052
5624,Sep-16,Tennessee,1020.271
5625,Oct-16,Tennessee,1409.705
5626,Nov-16,Tennessee,4391.365
5627,Dec-16,Tennessee,12401.886
5628,Jan-17,Tennessee,11247.778
5629,Feb-17,Tennessee,7216.969
5630,Mar-17,Tennessee,6887.818
5631,Apr-17,Tennessee,2362.95
5632,May-17,Tennessee,1720.831
5633,Jun-17,Tennessee,1167.551
5634,Jul-17,Tennessee,1008.231
5635,Aug-17,Tennessee,982.514
5636,Sep-17,Tennessee,1253.103
5637,Oct-17,Tennessee,1899.204
5638,Nov-17,Tennessee,6831.023
5639,Dec-17,Tennessee,14082.958
5640,Jan-18,Tennessee,19823.718
5641,Feb-18,Tennessee,9777.221
5642,Mar-18,Tennessee,8418.475
5643,Apr-18,Tennessee,6088.248
5644,May-18,Tennessee,2216.879
5645,Jun-18,Tennessee,1216.299
5646,Jul-18,Tennessee,1105.128
5647,Aug-18,Tennessee,931.344
5648,Sep-18,Tennessee,1130.435
5649,Oct-18,Tennessee,2056.007
5650,Nov-18,Tennessee,8686.897
5651,Dec-18,Tennessee,13351.514
5652,Jan-19,Tennessee,15502.611
5653,Feb-19,Tennessee,10247.452
5654,Mar-19,Tennessee,9928.626
5655,Apr-19,Tennessee,3402.696
5656,May-19,Tennessee,1598.712
5657,Jun-19,Tennessee,1185.666
5658,Jul-19,Tennessee,1100.658
5659,Aug-19,Tennessee,909.915
5660,Sep-19,Tennessee,1139.305
5661,Oct-19,Tennessee,1691.903
5662,Nov-19,Tennessee,10191.281
5663,Dec-19,Tennessee,11787.546
5664,Jan-20,Tennessee,12768.703
5665,Feb-20,Tennessee,12708.064
5666,Mar-20,Tennessee,
5667,Apr-20,Tennessee,4015.77
5668,May-20,Tennessee,
5669,Jun-20,Tennessee,1518.391
5670,Jul-20,Tennessee,1172.512
5671,Aug-20,Tennessee,1155.681
5672,Sep-20,Tennessee,1287.412
5673,Oct-20,Tennessee,2160.626
5674,Nov-20,Tennessee,5676.326
5675,Dec-20,Tennessee,14282.369
5676,Jan-10,Texas,49861.664
5677,Feb-10,Texas,47290.422
5678,Mar-10,Texas,34693.016
5679,Apr-10,Texas,14367.466
5680,May-10,Texas,7534.282
5681,Jun-10,Texas,6111.831
5682,Jul-10,Texas,5872.201
5683,Aug-10,Texas,5210.659
5684,Sep-10,Texas,5365.025
5685,Oct-10,Texas,6760.478
5686,Nov-10,Texas,13797.829
5687,Dec-10,Texas,29579.995
5688,Jan-11,Texas,43059.912
5689,Feb-11,Texas,43878.279
5690,Mar-11,Texas,21304.233
5691,Apr-11,Texas,9556.975
5692,May-11,Texas,7431.124
5693,Jun-11,Texas,6234.525
5694,Jul-11,Texas,5214.401
5695,Aug-11,Texas,5247.093
5696,Sep-11,Texas,4986.331
5697,Oct-11,Texas,6896.644
5698,Nov-11,Texas,14117.781
5699,Dec-11,Texas,32030.821
5700,Jan-12,Texas,36744.751
5701,Feb-12,Texas,27999.671
5702,Mar-12,Texas,18156.112
5703,Apr-12,Texas,8599.228
5704,May-12,Texas,6338.72
5705,Jun-12,Texas,5453.818
5706,Jul-12,Texas,5584.91
5707,Aug-12,Texas,5063.376
5708,Sep-12,Texas,5090.958
5709,Oct-12,Texas,8184.585
5710,Nov-12,Texas,13761.002
5711,Dec-12,Texas,29002.746
5712,Jan-13,Texas,44555.925
5713,Feb-13,Texas,27347.484
5714,Mar-13,Texas,23570.453
5715,Apr-13,Texas,13573.473
5716,May-13,Texas,9758.527
5717,Jun-13,Texas,6114.017
5718,Jul-13,Texas,5882.623
5719,Aug-13,Texas,5280.016
5720,Sep-13,Texas,5276.377
5721,Oct-13,Texas,7264.077
5722,Nov-13,Texas,15718.659
5723,Dec-13,Texas,42806.705
5724,Jan-14,Texas,56481.077
5725,Feb-14,Texas,45335.194
5726,Mar-14,Texas,30198.685
5727,Apr-14,Texas,15627.406
5728,May-14,Texas,8854.513
5729,Jun-14,Texas,6977.122
5730,Jul-14,Texas,6188.429
5731,Aug-14,Texas,5660.735
5732,Sep-14,Texas,5950.754
5733,Oct-14,Texas,6881.264
5734,Nov-14,Texas,14635.041
5735,Dec-14,Texas,31729.661
5736,Jan-15,Texas,53621.751
5737,Feb-15,Texas,36890.768
5738,Mar-15,Texas,34513.756
5739,Apr-15,Texas,10986.29
5740,May-15,Texas,6857.169
5741,Jun-15,Texas,6359.857
5742,Jul-15,Texas,6479.352
5743,Aug-15,Texas,4874.679
5744,Sep-15,Texas,5401.306
5745,Oct-15,Texas,6333.901
5746,Nov-15,Texas,11027.03
5747,Dec-15,Texas,28033.239
5748,Jan-16,Texas,41423.396
5749,Feb-16,Texas,30066.646
5750,Mar-16,Texas,16632.402
5751,Apr-16,Texas,11583.963
5752,May-16,Texas,7373.068
5753,Jun-16,Texas,7078.359
5754,Jul-16,Texas,5756.256
5755,Aug-16,Texas,5380.153
